Half,Clock,Play,Score,game_id,home_id,away_id,game_date,time,Period
1,07:45:00,Timeout commercial,15 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,07:45:00,Turnover shot clock (team) (outside center) ERAU,15 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,07:51:00,"2pt step back jump shot (blocked) (inside right) missed by Jon Alessandro(ERAU), block Ryker Cisarik(NSU), rebound offensive Jon Alessandro(ERAU)",15 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,08:09:00,"Foul personal (in the paint) Ryan Davis(NSU), foul on Jon Alessandro(ERAU)",15 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,08:17:00,"3pt jump shot (outside right) missed by Ryan Davis(NSU), rebound defensive (team) ERAU",15 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,08:42:00,2pt layup (off turnover) (under the basket) made by Cameron Shockley-Okeke(ERAU),15 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,08:56:00,Turnover bad pass (in the paint) Ryker Cisarik(NSU),13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:11:00,"3pt jump shot (outside center) missed by Malcolm Whitlow(ERAU), rebound defensive (team) NSU, rebound defensive dead ball NSU",13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution ERAU: in Cameron Shockley-Okeke,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution ERAU: out Dru Nickson,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: in Shane Hunter,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: in MJ Iraldi,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: in Ryker Cisarik,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: in Ryan Davis,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: in Isaiah Fuller,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: out Ryan Walsh,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: out GianFranco Grafals,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: out Alex Mangold,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: out Trey Doomes,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Substitution NSU: out Mike Moore,13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:18:00,Foul personal (outside center) Trey Doomes(NSU),13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:31:00,2pt jump shot (inside left) made by Trey Doomes(NSU),13 - 22,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,09:43:00,"3pt jump shot (outside left wing) made by Malcolm Whitlow(ERAU), assist Jerry Bracey II(ERAU)",13 - 20,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:00:00,Free throw 2 of 2 made by GianFranco Grafals(NSU),10 - 20,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:00:00,Free throw 1 of 2 made by GianFranco Grafals(NSU),10 - 19,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:00:00,Foul personal (shooting;2 free throws) (in the paint) Jon Alessandro(ERAU),10 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:14:00,2pt layup (2nd chance) (under the basket) made by Nikola Jerotic(ERAU),10 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:20:00,"2pt layup (blocked) (under the basket) missed by Jerry Bracey II(ERAU), block Alex Mangold(NSU), rebound offensive Nikola Jerotic(ERAU)",8 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:33:00,"2pt layup (blocked) (under the basket) missed by Mike Moore(NSU), block Dru Nickson(ERAU), rebound defensive Malcolm Whitlow(ERAU)",8 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:56:00,Free throw 2 of 2 made by Nikola Jerotic(ERAU),8 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:56:00,"Free throw 1 of 2 missed by Nikola Jerotic(ERAU), rebound offensive dead ball ERAU",7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,10:56:00,Foul personal (shooting;2 free throws) (in the paint) Alex Mangold(NSU),7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:01:00,Jump ball held ball NSU,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:03:00,"2pt layup (2nd chance) (under the basket) missed by Nikola Jerotic(ERAU), rebound defensive Ryan Walsh(NSU), rebound offensive Nikola Jerotic(ERAU)",7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:08:00,"2pt layup (2nd chance;blocked) (under the basket) missed by Jerry Bracey II(ERAU), block Trey Doomes(NSU), rebound offensive Nikola Jerotic(ERAU)",7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:14:00,"3pt jump shot (blocked) (outside right) missed by Jon Alessandro(ERAU), block Trey Doomes(NSU), rebound offensive Jerry Bracey II(ERAU)",7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:23:00,"Foul personal (back court) GianFranco Grafals(NSU), foul on Dru Nickson(ERAU)",7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution ERAU: in Jon Alessandro,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution ERAU: in Nikola Jerotic,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution ERAU: out Danny Sully,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution ERAU: out Michael McCalister,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: in Ryan Walsh,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: in GianFranco Grafals,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: in Alex Mangold,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: in Trey Doomes,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: in Mike Moore,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: out Shane Hunter,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: out MJ Iraldi,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: out Ryker Cisarik,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: out Ryan Davis,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Substitution NSU: out Isaiah Fuller,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,Timeout commercial,7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:31:00,"Foul personal (back court) Ryker Cisarik(NSU), foul on Danny Sully(ERAU)",7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:33:00,"3pt jump shot (outside right) missed by MJ Iraldi(NSU), rebound defensive dead ball ERAU",7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:48:00,2pt layup (under the basket) made by Jerry Bracey II(ERAU),7 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,11:57:00,"2pt layup (blocked) (under the basket) missed by Shane Hunter(NSU), block Michael McCalister(ERAU), rebound defensive Jerry Bracey II(ERAU)",5 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,12:15:00,"2pt layup (in the paint) missed by Michael McCalister(ERAU), rebound defensive Shane Hunter(NSU)",5 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,12:37:00,2pt layup (under the basket) made by Shane Hunter(NSU),5 - 18,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,12:47:00,"2pt pull up jump shot (in the paint) missed by Michael McCalister(ERAU), rebound defensive Ryker Cisarik(NSU)",5 - 16,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,13:12:00,2pt layup (under the basket) made by MJ Iraldi(NSU),5 - 16,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,13:24:00,2pt layup (2nd chance) (under the basket) made by Jerry Bracey II(ERAU),5 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,13:28:00,"2pt layup (in the paint) missed by Michael McCalister(ERAU), rebound offensive Jerry Bracey II(ERAU)",3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,13:54:00,"2pt layup (2nd chance) (in the paint) missed by Ryker Cisarik(NSU), rebound defensive Dru Nickson(ERAU)",3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:00:00,"2pt jump shot (2nd chance) (in the paint) missed by Shane Hunter(NSU), rebound offensive MJ Iraldi(NSU)",3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:11:00,"2pt layup (in the paint) missed by MJ Iraldi(NSU), rebound offensive (team) NSU",3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:21:00,"2pt layup (in the paint) missed by Malcolm Whitlow(ERAU), rebound defensive MJ Iraldi(NSU)",3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: in Ryker Cisarik,3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: out GianFranco Grafals,3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Free throw 2 of 2 made by GianFranco Grafals(NSU),3 - 14,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution ERAU: in Jerry Bracey II,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution ERAU: out Cameron Shockley-Okeke,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: in Shane Hunter,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: in MJ Iraldi,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: in Ryan Davis,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: in Isaiah Fuller,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: out Ryan Walsh,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: out Alex Mangold,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: out Trey Doomes,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Substitution NSU: out Mike Moore,3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,"Free throw 1 of 2 missed by GianFranco Grafals(NSU), rebound offensive dead ball NSU",3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:44:00,Foul personal (shooting;2 free throws) (inside right) Cameron Shockley-Okeke(ERAU),3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,14:55:00,"3pt jump shot (outside right) made by Cameron Shockley-Okeke(ERAU), assist Michael McCalister(ERAU)",3 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:10:00,"2pt layup (off turnover) (in the paint) missed by Trey Doomes(NSU), rebound defensive Danny Sully(ERAU)",0 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:20:00,"Turnover lost ball (in the paint) Dru Nickson(ERAU), steal Trey Doomes(NSU)",0 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:28:00,3pt jump shot (off turnover;fast break) (outside left) made by Mike Moore(NSU),0 - 13,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:33:00,"Turnover bad pass (back court) Cameron Shockley-Okeke(ERAU), steal Mike Moore(NSU)",0 - 10,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:38:00,"2pt layup (2nd chance;off turnover;blocked) (under the basket) missed by Trey Doomes(NSU), block Danny Sully(ERAU), rebound defensive Cameron Shockley-Okeke(ERAU)",0 - 10,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:42:00,"2pt layup (off turnover;blocked) (under the basket) missed by Trey Doomes(NSU), block Danny Sully(ERAU), rebound offensive Trey Doomes(NSU)",0 - 10,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:51:00,"Turnover bad pass (back court) Malcolm Whitlow(ERAU), steal Trey Doomes(NSU)",0 - 10,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:53:00,Timeout commercial,0 - 10,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:53:00,Timeout short ERAU,0 - 10,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,15:57:00,"3pt jump shot (off turnover;fast break) (outside left) made by Mike Moore(NSU), assist Trey Doomes(NSU)",0 - 10,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:03:00,"Turnover lost ball (under the basket) Dru Nickson(ERAU), steal Alex Mangold(NSU)",0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:07:00,"Foul personal (back court) GianFranco Grafals(NSU), foul on Michael McCalister(ERAU)",0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:13:00,"2pt jump shot (inside center) missed by Ryan Walsh(NSU), rebound defensive (team) ERAU",0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:29:00,"3pt jump shot (outside right) missed by Michael McCalister(ERAU), rebound defensive GianFranco Grafals(NSU)",0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:35:00,2pt layup (2nd chance;off turnover) (in the paint) missed by Mike Moore(NSU),0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:40:00,"2pt layup (off turnover;blocked) (in the paint) missed by Mike Moore(NSU), block Dru Nickson(ERAU), rebound offensive Mike Moore(NSU)",0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: in Ryan Walsh,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: in GianFranco Grafals,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: in Alex Mangold,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: in Trey Doomes,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: in Mike Moore,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: out Shane Hunter,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: out MJ Iraldi,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: out Ryker Cisarik,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: out Ryan Davis,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Substitution NSU: out Isaiah Fuller,0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,16:56:00,Turnover out of bounds (outside left) Cameron Shockley-Okeke(ERAU),0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,17:22:00,2pt layup (under the basket) made by MJ Iraldi(NSU),0 - 7,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,17:33:00,"2pt step back jump shot (off turnover) (inside right) missed by Malcolm Whitlow(ERAU), rebound defensive Shane Hunter(NSU)",0 - 5,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,18:04:00,Turnover bad pass (inside right wing) Isaiah Fuller(NSU),0 - 5,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,18:08:00,"2pt floating jump shot (in the paint) missed by Isaiah Fuller(NSU), rebound offensive (team) NSU",0 - 5,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,18:15:00,"3pt jump shot (outside center) missed by Malcolm Whitlow(ERAU), rebound defensive Isaiah Fuller(NSU)",0 - 5,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,18:46:00,"3pt jump shot (2nd chance) (outside center) made by Ryker Cisarik(NSU), assist Isaiah Fuller(NSU)",0 - 5,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,18:48:00,"Foul personal (inside center) Malcolm Whitlow(ERAU), foul on Ryker Cisarik(NSU)",0 - 2,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,18:52:00,"2pt jump shot (inside center) missed by Isaiah Fuller(NSU), rebound offensive Ryker Cisarik(NSU)",0 - 2,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,19:05:00,"3pt jump shot (outside center) missed by Cameron Shockley-Okeke(ERAU), rebound defensive (team) NSU",0 - 2,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,19:43:00,2pt jump shot (inside left) made by Isaiah Fuller(NSU),0 - 2,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,20:00:00,"Jump ball start period, won Shane Hunter(NSU), lost Danny Sully(ERAU)",0 - 0,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,20:00:00,Period start,0 - 0,5253196,561502,561458,2024-03-17,2024-03-18,NA
1,20:00:00,Game start,0 - 0,5253196,561502,561458,2024-03-17,2024-03-18,NA
2,08:31:00,3pt (2nd chance) (outside right) made by Ethan Erickson(FSU),55 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,08:36:00,"3pt jump shot (outside center) missed by Ethan Erickson(FSU), rebound offensive DeSean Munson(FSU)",52 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,08:41:00,"2pt layup (2nd chance) (under the basket) missed by Julian Steinfeld(UIndy), rebound defensive Ethan Erickson(FSU), rebound defensive Jimmy Scholler(FSU)",52 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,08:45:00,"2pt turnaround jump shot (inside left) missed by Jesse Bingham(UIndy), rebound offensive Julian Steinfeld(UIndy)",52 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,09:07:00,"3pt pull up jump shot (off turnover) (outside right) made by Ethan Erickson(FSU), assist Dolapo Olayinka(FSU)",52 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,09:24:00,Substitution FSU: in Dolapo Olayinka,49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,09:24:00,Substitution FSU: out Deng Reng,49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,09:24:00,Substitution UIndy: in Julian Steinfeld,49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,09:24:00,Substitution UIndy: out Kendrick Tchoua,49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,09:24:00,"Foul offensive (back court) Kendrick Tchoua(UIndy), turnover offensive Kendrick Tchoua(UIndy), foul on DeSean Munson(FSU)",49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,09:50:00,"2pt jump shot (inside right) missed by DeSean Munson(FSU), rebound defensive Sean Craig(UIndy)",49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:06:00,"Free throw 2 of 2 missed by Jarvis Walker(UIndy), rebound defensive DeSean Munson(FSU)",49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:06:00,Free throw 1 of 2 made by Jarvis Walker(UIndy),49 - 62,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:06:00,Foul personal (shooting;2 free throws) (inside left) Deng Reng(FSU),49 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:25:00,Free throw 2 of 2 made by Deng Reng(FSU),49 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:25:00,Substitution UIndy: in Kendrick Tchoua,48 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:25:00,Substitution UIndy: out David Ejah,48 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:25:00,"Free throw 1 of 2 missed by Deng Reng(FSU), rebound offensive dead ball FSU",48 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:25:00,Foul personal (shooting;2 free throws) (under the basket) David Ejah(UIndy),48 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:27:00,2pt (inside right) missed by FSU,48 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,10:48:00,"3pt jump shot (off turnover) (outside center) made by David Ejah(UIndy), assist Jesse Bingham(UIndy)",48 - 61,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution FSU: in DeSean Munson,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution FSU: in Ben Davidson,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution FSU: out Reece Hazelton,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution FSU: out Amari Lee,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution UIndy: in Sean Craig,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution UIndy: in Jesse Bingham,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution UIndy: out Zach Szul,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Substitution UIndy: out Dylan Ingram,48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:10:00,Turnover travel (in the paint) Reece Hazelton(FSU),48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:22:00,"3pt jump shot (outside right wing) missed by Dylan Ingram(UIndy), rebound defensive Amari Lee(FSU)",48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:47:00,"2pt layup (2nd chance) (under the basket) made by Reece Hazelton(FSU), assist Amari Lee(FSU)",48 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:52:00,Timeout commercial,46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,11:55:00,"3pt pull up jump shot (outside center) missed by Ethan Erickson(FSU), rebound offensive (team) FSU",46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,"Free throw 2 of 2 missed by Jarvis Walker(UIndy), rebound defensive Deng Reng(FSU)",46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,Substitution FSU: in Reece Hazelton,46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,Substitution FSU: out Vejas Grazulis,46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,Substitution FSU: in Jimmy Scholler,46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,Substitution FSU: out Ben Davidson,46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,Substitution UIndy: in Dylan Ingram,46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,Substitution UIndy: out Sean Craig,46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
2,12:13:00,"Free throw 1 of 2 missed by Jarvis Walker(UIndy), rebound offensive dead ball UIndy",46 - 58,5253191,561734,561713,2024-03-17,2024-03-18,NA
